,video_name,time_stamp,label,value
0,008.mp4,0:00:01,Non Uniformed,2
1,008.mp4,0:00:02,Non Uniformed,2
2,008.mp4,0:00:03,Non Uniformed,1
3,008.mp4,0:00:04,Non Uniformed,1
4,008.mp4,0:00:05,Non Uniformed,1
5,008.mp4,0:00:06,Non Uniformed,2
6,008.mp4,0:00:07,Non Uniformed,2
7,008.mp4,0:00:08,Non Uniformed,2
8,008.mp4,0:00:09,Non Uniformed,2
9,008.mp4,0:00:10,Non Uniformed,3
10,008.mp4,0:00:11,Uniformed,1
11,008.mp4,0:00:11,Non Uniformed,3
12,008.mp4,0:00:12,Uniformed,1
13,008.mp4,0:00:12,Non Uniformed,3
14,008.mp4,0:00:13,Uniformed,1
15,008.mp4,0:00:13,Non Uniformed,2
16,008.mp4,0:00:14,Uniformed,1
17,008.mp4,0:00:14,Non Uniformed,3
18,008.mp4,0:00:15,Uniformed,1
19,008.mp4,0:00:15,Non Uniformed,3
20,008.mp4,0:00:16,Uniformed,1
21,008.mp4,0:00:16,Non Uniformed,3
22,008.mp4,0:00:17,Non Uniformed,3
23,008.mp4,0:00:18,Non Uniformed,2
24,008.mp4,0:00:18,Riot Shield,1
25,009.mp4,0:00:01,Non Uniformed,3
26,009.mp4,0:00:02,Non Uniformed,3
27,009.mp4,0:00:03,Non Uniformed,3
28,009.mp4,0:00:04,Non Uniformed,3
29,009.mp4,0:00:05,Non Uniformed,3
30,009.mp4,0:00:06,Non Uniformed,4
31,009.mp4,0:00:07,Non Uniformed,2
32,009.mp4,0:00:07,Gun,1
33,009.mp4,0:00:08,Non Uniformed,3
34,009.mp4,0:00:08,Gun,1
35,009.mp4,0:00:09,Non Uniformed,1
36,009.mp4,0:00:09,Riot Shield,1
37,009.mp4,0:00:09,Gun,1
38,009.mp4,0:00:10,Non Uniformed,2
39,009.mp4,0:00:10,Riot Shield,1
40,009.mp4,0:00:10,Gun,1
41,009.mp4,0:00:11,Non Uniformed,2
42,009.mp4,0:00:11,Gun,1
43,009.mp4,0:00:12,Non Uniformed,3
44,009.mp4,0:00:12,Gun,1
45,009.mp4,0:00:13,Non Uniformed,2
46,009.mp4,0:00:13,Riot Shield,1
47,009.mp4,0:00:13,Gun,1
48,009.mp4,0:00:14,Non Uniformed,1
49,009.mp4,0:00:14,Riot Shield,1
50,009.mp4,0:00:15,Non Uniformed,1
51,009.mp4,0:00:16,Non Uniformed,2
52,009.mp4,0:00:16,Riot Shield,2
53,009.mp4,0:00:17,Non Uniformed,2
54,009.mp4,0:00:17,Riot Shield,1
55,009.mp4,0:00:17,Gun,1
56,009.mp4,0:00:18,Non Uniformed,2
57,009.mp4,0:00:18,Gun,1
58,009.mp4,0:00:19,Non Uniformed,1
59,009.mp4,0:00:19,Riot Shield,1
60,009.mp4,0:00:20,Non Uniformed,1
61,009.mp4,0:00:20,Riot Shield,1
62,009.mp4,0:00:21,Non Uniformed,1
63,009.mp4,0:00:21,Riot Shield,1
64,009.mp4,0:00:22,Non Uniformed,1
65,009.mp4,0:00:22,Riot Shield,1
66,009.mp4,0:00:23,Non Uniformed,1
67,009.mp4,0:00:23,Riot Shield,1
68,009.mp4,0:00:24,Non Uniformed,2
69,009.mp4,0:00:24,Riot Shield,1
70,009.mp4,0:00:25,Non Uniformed,1
71,009.mp4,0:00:26,Non Uniformed,1
72,009.mp4,0:00:27,Non Uniformed,2
73,009.mp4,0:00:28,Non Uniformed,2
74,009.mp4,0:00:29,Non Uniformed,2
75,009.mp4,0:00:30,Non Uniformed,2
76,009.mp4,0:00:31,Non Uniformed,2
77,009.mp4,0:00:32,Non Uniformed,2
78,009.mp4,0:00:33,Non Uniformed,2
79,009.mp4,0:00:34,Non Uniformed,2
80,009.mp4,0:00:35,Non Uniformed,3
81,009.mp4,0:00:36,Non Uniformed,4
82,009.mp4,0:00:37,Non Uniformed,4
83,009.mp4,0:00:38,Non Uniformed,2
84,009.mp4,0:00:39,Non Uniformed,5
85,009.mp4,0:00:40,Non Uniformed,4
86,009.mp4,0:00:41,Non Uniformed,5
87,009.mp4,0:00:41,Gun,1
88,009.mp4,0:00:42,Non Uniformed,5
89,009.mp4,0:00:43,Non Uniformed,5
90,009.mp4,0:00:44,Non Uniformed,5
91,009.mp4,0:00:45,Non Uniformed,4
92,009.mp4,0:00:46,Non Uniformed,5
93,009.mp4,0:00:47,Non Uniformed,4
94,009.mp4,0:00:48,Non Uniformed,5
95,009.mp4,0:00:49,Non Uniformed,5
96,009.mp4,0:00:50,Non Uniformed,6
97,009.mp4,0:00:51,Non Uniformed,3
98,009.mp4,0:00:52,Non Uniformed,3
99,009.mp4,0:00:53,Non Uniformed,4
100,009.mp4,0:00:54,Non Uniformed,2
101,2021-11-14_01.13.50.mp4,0:00:01,Non Uniformed,1
102,2021-11-14_01.13.50.mp4,0:00:02,Non Uniformed,2
103,2021-11-14_01.13.50.mp4,0:00:03,Non Uniformed,1
104,2021-11-14_01.13.50.mp4,0:00:03,Pepper Spray,1
105,2021-11-14_01.13.50.mp4,0:00:04,Non Uniformed,1
106,2021-11-14_01.13.50.mp4,0:00:04,Pepper Spray,1
107,2021-11-14_01.13.50.mp4,0:00:05,Non Uniformed,1
108,2021-11-14_01.13.50.mp4,0:00:05,Pepper Spray,1
109,2021-11-14_01.13.50.mp4,0:00:06,Non Uniformed,1
110,2021-11-14_01.13.50.mp4,0:00:06,Pepper Spray,1
111,2021-11-14_01.13.50.mp4,0:00:07,Non Uniformed,1
112,2021-11-14_01.13.50.mp4,0:00:08,Non Uniformed,1
113,2021-11-14_01.13.50.mp4,0:00:09,Non Uniformed,1
114,2021-11-14_01.13.50.mp4,0:00:10,Non Uniformed,1
115,2021-11-14_01.13.50.mp4,0:00:11,Non Uniformed,1
116,2021-11-14_01.13.50.mp4,0:00:12,Non Uniformed,1
117,2021-11-14_01.13.50.mp4,0:00:13,Non Uniformed,1
118,2021-11-14_01.13.50.mp4,0:00:14,Non Uniformed,1
119,2021-11-14_01.13.50.mp4,0:00:15,Non Uniformed,1
120,2021-11-14_01.13.50.mp4,0:00:16,Non Uniformed,1
121,2021-11-14_01.13.50.mp4,0:00:17,Non Uniformed,1
122,2021-11-14_01.13.50.mp4,0:00:18,Non Uniformed,1
123,2021-11-14_01.13.50.mp4,0:00:19,Non Uniformed,1
124,2021-11-14_01.13.50.mp4,0:00:20,Non Uniformed,1
125,2021-11-14_01.13.50.mp4,0:00:21,Non Uniformed,1
126,2021-11-14_01.13.50.mp4,0:00:22,Non Uniformed,1
127,2021-11-14_01.13.50.mp4,0:00:23,Non Uniformed,1
128,2021-11-14_01.13.50.mp4,0:00:24,Non Uniformed,1
129,2021-11-14_01.13.50.mp4,0:00:25,Non Uniformed,1
130,2021-11-14_01.13.50.mp4,0:00:26,Non Uniformed,1
131,2021-11-14_01.13.50.mp4,0:00:27,Non Uniformed,1
132,2021-11-14_01.13.50.mp4,0:00:28,Non Uniformed,1
133,2021-11-14_01.13.50.mp4,0:00:28,Pepper Spray,1
134,2021-11-14_01.13.50.mp4,0:00:29,Non Uniformed,1
135,2021-11-14_01.13.50.mp4,0:00:29,Pepper Spray,1
136,2021-11-14_01.13.50.mp4,0:00:30,Non Uniformed,1
137,2021-11-14_01.13.50.mp4,0:00:31,Non Uniformed,1
138,2021-11-14_01.13.50.mp4,0:00:32,Non Uniformed,1
139,2021-11-14_01.13.50.mp4,0:00:33,Non Uniformed,1
140,2021-11-14_01.13.50.mp4,0:00:34,Non Uniformed,1
141,2021-11-14_01.13.50.mp4,0:00:35,Non Uniformed,2
142,2021-11-14_01.13.50.mp4,0:00:36,Non Uniformed,1
143,2021-11-14_01.13.50.mp4,0:00:37,Non Uniformed,1
144,2021-11-14_01.13.50.mp4,0:00:38,Non Uniformed,1
145,2021-11-14_01.13.50.mp4,0:00:39,Non Uniformed,1
146,2021-11-14_01.13.50.mp4,0:00:40,Non Uniformed,1
147,2021-11-14_01.13.50.mp4,0:00:40,Pepper Spray,1
148,2021-11-14_01.13.50.mp4,0:00:41,Non Uniformed,1
149,2021-11-14_01.13.50.mp4,0:00:41,Pepper Spray,2
150,2021-11-14_01.13.50.mp4,0:00:42,Non Uniformed,1
151,2021-11-14_01.13.50.mp4,0:00:42,Pepper Spray,2
152,2021-11-14_01.13.50.mp4,0:00:43,Non Uniformed,1
153,2021-11-14_01.13.50.mp4,0:00:43,Pepper Spray,1
154,2021-11-14_01.13.50.mp4,0:00:44,Non Uniformed,1
155,2021-11-14_01.13.50.mp4,0:00:44,Pepper Spray,1
156,2021-11-14_01.13.50.mp4,0:00:45,Non Uniformed,1
157,2021-11-20_11.20.14.mp4,0:00:01,Non Uniformed,2
158,2021-11-20_11.20.14.mp4,0:00:02,Non Uniformed,2
159,2021-11-20_11.20.14.mp4,0:00:03,Non Uniformed,2
160,2021-11-20_11.20.14.mp4,0:00:04,Non Uniformed,2
161,2021-11-20_11.20.14.mp4,0:00:05,Non Uniformed,2
162,2021-11-20_11.20.14.mp4,0:00:06,Non Uniformed,2
163,2021-11-20_11.20.14.mp4,0:00:07,Non Uniformed,2
164,2021-11-20_11.20.14.mp4,0:00:08,Non Uniformed,2
165,2021-11-20_11.20.14.mp4,0:00:09,Non Uniformed,2
166,2021-11-20_11.20.14.mp4,0:00:10,Non Uniformed,2
167,2021-11-20_11.20.38.mp4,0:00:01,Non Uniformed,2
168,2021-11-20_11.20.38.mp4,0:00:02,Non Uniformed,2
169,2021-11-20_11.20.38.mp4,0:00:03,Non Uniformed,1
170,2021-11-20_11.20.38.mp4,0:00:04,Non Uniformed,1
171,2021-11-20_11.20.38.mp4,0:00:05,Non Uniformed,1
172,2021-11-20_11.20.38.mp4,0:00:06,Non Uniformed,2
173,2021-11-20_11.20.38.mp4,0:00:07,Non Uniformed,2
174,2021-11-20_11.20.38.mp4,0:00:08,Non Uniformed,2
175,2021-11-20_11.20.38.mp4,0:00:08,Riot Shield,1
176,2021-11-20_11.20.38.mp4,0:00:09,Non Uniformed,2
177,2021-11-20_11.20.38.mp4,0:00:10,Non Uniformed,1
178,2021-11-20_11.20.38.mp4,0:00:11,Non Uniformed,1
179,2021-11-20_11.20.38.mp4,0:00:12,Non Uniformed,1
180,2021-11-20_11.20.38.mp4,0:00:13,Non Uniformed,2
181,2021-11-20_11.20.38.mp4,0:00:14,Non Uniformed,2
182,2021-11-20_11.20.38.mp4,0:00:15,Non Uniformed,2
183,2021-11-20_11.20.38.mp4,0:00:15,Riot Shield,1
184,2021-11-20_11.20.38.mp4,0:00:16,Non Uniformed,2
185,2021-11-20_11.20.38.mp4,0:00:16,Riot Shield,1
186,2021-11-20_11.20.38.mp4,0:00:17,Non Uniformed,2
187,2021-11-20_11.20.38.mp4,0:00:18,Non Uniformed,1
188,2021-11-20_11.20.38.mp4,0:00:19,Non Uniformed,3
189,2021-11-20_11.20.38.mp4,0:00:20,Non Uniformed,2
190,2021-11-20_11.20.38.mp4,0:00:21,Non Uniformed,3
191,2021-11-20_11.20.38.mp4,0:00:22,Non Uniformed,2
192,2021-11-20_11.20.38.mp4,0:00:23,Non Uniformed,2
193,2021-11-20_11.20.38.mp4,0:00:25,Non Uniformed,2
194,2021-11-20_11.20.38.mp4,0:00:26,Non Uniformed,2
195,2021-11-20_11.20.38.mp4,0:00:27,Non Uniformed,2
196,2021-11-20_11.20.38.mp4,0:00:28,Non Uniformed,2
197,2021-11-20_11.20.38.mp4,0:00:29,Non Uniformed,2
198,2021-11-20_11.20.38.mp4,0:00:29,Riot Shield,1
199,2021-11-20_11.20.38.mp4,0:00:30,Non Uniformed,1
200,2021-11-20_11.20.38.mp4,0:00:31,Non Uniformed,1
201,2021-11-20_11.20.38.mp4,0:00:32,Non Uniformed,1
202,2021-11-20_11.20.38.mp4,0:00:33,Non Uniformed,2
203,2021-11-20_11.20.38.mp4,0:00:34,Non Uniformed,2
204,2021-11-20_11.20.38.mp4,0:00:35,Non Uniformed,2
205,2021-11-20_11.20.38.mp4,0:00:36,Non Uniformed,3
206,2021-11-20_11.20.38.mp4,0:00:37,Non Uniformed,1
207,2021-11-20_11.21.37.mp4,0:00:01,Non Uniformed,2
208,2021-11-20_11.21.37.mp4,0:00:02,Non Uniformed,1
209,2021-11-20_11.21.37.mp4,0:00:03,Non Uniformed,2
210,2021-11-20_11.21.37.mp4,0:00:04,Non Uniformed,1
211,2021-11-20_11.21.37.mp4,0:00:05,Non Uniformed,1
212,2021-11-20_11.21.37.mp4,0:00:06,Non Uniformed,1
213,2021-11-20_11.21.37.mp4,0:00:07,Non Uniformed,2
214,2021-11-20_11.21.37.mp4,0:00:08,Non Uniformed,1
215,2021-11-20_11.21.37.mp4,0:00:09,Non Uniformed,2
216,2021-11-20_11.21.37.mp4,0:00:10,Non Uniformed,2
217,2021-11-20_11.21.37.mp4,0:00:11,Non Uniformed,2
218,2021-11-20_11.21.37.mp4,0:00:12,Non Uniformed,2
219,2021-11-20_11.21.37.mp4,0:00:12,Riot Shield,1
220,2021-11-20_11.26.54.mp4,0:00:01,Non Uniformed,2
221,2021-11-20_11.26.54.mp4,0:00:02,Non Uniformed,3
222,2021-11-20_11.26.54.mp4,0:00:02,Gun,1
223,2021-11-20_11.26.54.mp4,0:00:03,Non Uniformed,2
224,2021-11-20_11.26.54.mp4,0:00:03,Gun,1
225,2021-11-20_11.26.54.mp4,0:00:04,Non Uniformed,3
226,2021-11-20_11.26.54.mp4,0:00:04,Gun,1
227,2021-11-20_11.26.54.mp4,0:00:05,Non Uniformed,2
228,2021-11-20_11.26.54.mp4,0:00:05,Gun,1
229,2021-11-20_11.26.54.mp4,0:00:06,Non Uniformed,1
230,2021-11-20_11.26.54.mp4,0:00:06,Gun,1
231,2021-11-20_11.26.54.mp4,0:00:07,Non Uniformed,2
232,2021-11-20_11.26.54.mp4,0:00:08,Non Uniformed,2
233,2021-11-20_11.26.54.mp4,0:00:09,Non Uniformed,2
234,2021-11-20_11.26.54.mp4,0:00:10,Non Uniformed,2
235,2021-11-20_11.26.54.mp4,0:00:11,Non Uniformed,2
236,2021-11-20_11.26.54.mp4,0:00:12,Non Uniformed,1
237,2021-11-20_11.27.48.mp4,0:00:01,Non Uniformed,3
238,2021-11-20_11.27.48.mp4,0:00:02,Non Uniformed,3
239,2021-11-20_11.27.48.mp4,0:00:03,Non Uniformed,3
240,2021-11-20_11.27.48.mp4,0:00:04,Non Uniformed,2
241,2021-11-20_11.27.48.mp4,0:00:05,Non Uniformed,3
242,2021-11-20_11.27.48.mp4,0:00:06,Non Uniformed,3
243,2021-11-20_11.27.48.mp4,0:00:07,Non Uniformed,2
244,2021-11-20_11.27.48.mp4,0:00:08,Non Uniformed,3
245,2021-11-20_11.27.48.mp4,0:00:09,Uniformed,1
246,2021-11-20_11.27.48.mp4,0:00:09,Non Uniformed,5
247,2021-11-20_11.27.48.mp4,0:00:10,Non Uniformed,5
248,2021-11-20_11.27.48.mp4,0:00:11,Non Uniformed,3
249,2021-11-20_11.28.11.mp4,0:00:01,Non Uniformed,2
250,2021-11-20_11.28.11.mp4,0:00:02,Non Uniformed,2
251,2021-11-20_11.28.11.mp4,0:00:02,Gun,1
252,2021-11-20_11.28.11.mp4,0:00:03,Non Uniformed,1
253,2021-11-20_11.28.11.mp4,0:00:03,Gun,1
254,2021-11-20_11.28.11.mp4,0:00:04,Non Uniformed,1
255,2021-11-20_11.28.11.mp4,0:00:05,Non Uniformed,2
256,2021-11-20_11.28.11.mp4,0:00:06,Uniformed,1
257,2021-11-20_11.28.11.mp4,0:00:06,Non Uniformed,1
258,2021-11-20_11.28.22.mp4,0:00:01,Non Uniformed,1
259,2021-11-20_11.28.22.mp4,0:00:01,Gun,1
260,2021-11-20_11.28.22.mp4,0:00:03,Non Uniformed,2
261,2021-11-20_11.28.22.mp4,0:00:04,Uniformed,1
262,2021-11-20_11.28.22.mp4,0:00:04,Non Uniformed,4
263,2021-11-20_11.28.22.mp4,0:00:05,Uniformed,1
264,2021-11-20_11.28.22.mp4,0:00:05,Non Uniformed,4
265,2021-11-20_11.28.22.mp4,0:00:06,Uniformed,1
266,2021-11-20_11.28.22.mp4,0:00:06,Non Uniformed,4
267,2021-11-20_11.28.22.mp4,0:00:07,Non Uniformed,4
268,2021-11-20_11.28.22.mp4,0:00:08,Non Uniformed,4
269,2021-11-20_11.28.22.mp4,0:00:09,Non Uniformed,2
270,2021-11-20_11.28.22.mp4,0:00:10,Non Uniformed,2
271,2021-11-20_11.28.22.mp4,0:00:11,Non Uniformed,2
272,2021-11-20_11.28.22.mp4,0:00:12,Non Uniformed,2
273,2021-11-20_11.28.22.mp4,0:00:13,Non Uniformed,2
274,2021-11-20_11.28.22.mp4,0:00:14,Non Uniformed,3
275,2021-11-20_11.28.22.mp4,0:00:15,Non Uniformed,2
276,2021-11-20_11.28.22.mp4,0:00:16,Non Uniformed,3
277,2021-11-20_11.28.22.mp4,0:00:17,Non Uniformed,2
278,2021-11-20_11.28.22.mp4,0:00:18,Non Uniformed,2
279,2021-11-20_11.28.22.mp4,0:00:19,Non Uniformed,3
280,2021-11-20_11.28.22.mp4,0:00:20,Non Uniformed,3
281,2021-11-20_11.28.22.mp4,0:00:21,Non Uniformed,3
282,2021-11-20_11.28.22.mp4,0:00:22,Non Uniformed,4
283,2021-11-20_11.28.22.mp4,0:00:23,Non Uniformed,4
284,2021-11-20_11.28.22.mp4,0:00:24,Non Uniformed,4
285,2021-11-20_11.28.22.mp4,0:00:25,Non Uniformed,5
286,2021-11-20_11.28.22.mp4,0:00:26,Non Uniformed,5
287,2021-11-20_11.28.22.mp4,0:00:27,Non Uniformed,4
288,2021-11-20_11.28.22.mp4,0:00:28,Non Uniformed,4
289,2021-11-20_11.31.24.mp4,0:00:01,Non Uniformed,5
290,2021-11-20_11.31.24.mp4,0:00:02,Non Uniformed,4
291,2021-11-20_11.31.24.mp4,0:00:03,Non Uniformed,4
292,2021-11-20_11.31.24.mp4,0:00:04,Non Uniformed,4
293,2021-11-20_11.31.24.mp4,0:00:05,Non Uniformed,5
294,2021-11-20_11.31.24.mp4,0:00:06,Non Uniformed,5
295,2021-11-20_11.31.24.mp4,0:00:07,Non Uniformed,3
296,2021-11-20_11.31.24.mp4,0:00:08,Non Uniformed,3
297,2021-11-20_11.31.24.mp4,0:00:09,Non Uniformed,2
298,2021-11-20_11.31.24.mp4,0:00:10,Non Uniformed,3
299,2021-11-20_11.31.24.mp4,0:00:11,Non Uniformed,2
300,2021-11-20_11.31.24.mp4,0:00:12,Non Uniformed,1
301,2021-11-20_11.31.24.mp4,0:00:13,Non Uniformed,2
302,2021-11-20_11.31.24.mp4,0:00:14,Non Uniformed,4
303,2021-11-20_11.31.24.mp4,0:00:15,Non Uniformed,4
304,2021-11-20_11.31.24.mp4,0:00:16,Non Uniformed,6
305,2021-11-20_11.31.24.mp4,0:00:17,Non Uniformed,5
306,2021-11-20_11.31.24.mp4,0:00:18,Non Uniformed,6
307,2021-11-20_11.31.24.mp4,0:00:19,Non Uniformed,7
308,2021-11-20_11.31.24.mp4,0:00:20,Non Uniformed,6
309,2021-11-20_11.31.24.mp4,0:00:21,Non Uniformed,6
310,2021-11-20_11.31.24.mp4,0:00:22,Non Uniformed,6
311,2021-11-20_11.31.24.mp4,0:00:23,Non Uniformed,7
312,2021-11-20_11.32.07.mp4,0:00:01,Non Uniformed,2
313,2021-11-20_11.32.07.mp4,0:00:02,Non Uniformed,2
314,2021-11-20_11.32.07.mp4,0:00:03,Non Uniformed,2
315,2021-11-20_11.32.07.mp4,0:00:04,Uniformed,1
316,2021-11-20_11.32.07.mp4,0:00:04,Non Uniformed,2
317,2021-11-20_11.32.07.mp4,0:00:05,Uniformed,1
318,2021-11-20_11.32.07.mp4,0:00:05,Non Uniformed,2
319,2021-11-20_11.32.07.mp4,0:00:06,Non Uniformed,2
320,2021-11-20_11.32.07.mp4,0:00:07,Non Uniformed,2
321,2021-11-20_11.32.07.mp4,0:00:08,Non Uniformed,2
322,2021-11-20_11.32.07.mp4,0:00:09,Non Uniformed,1
323,2021-11-20_11.32.07.mp4,0:00:10,Non Uniformed,5
324,2021-11-20_11.32.07.mp4,0:00:11,Non Uniformed,2
325,2021-11-20_11.32.07.mp4,0:00:12,Non Uniformed,4
326,2021-11-20_11.32.07.mp4,0:00:13,Non Uniformed,2
327,2021-11-20_11.32.07.mp4,0:00:14,Non Uniformed,3
328,2021-11-20_11.32.07.mp4,0:00:15,Non Uniformed,2
329,2021-11-20_11.32.07.mp4,0:00:16,Non Uniformed,2
330,2021-11-20_11.32.07.mp4,0:00:17,Non Uniformed,4
331,2021-11-20_12.35.43.mp4,0:00:01,Non Uniformed,3
332,2021-11-20_12.35.43.mp4,0:00:02,Non Uniformed,1
333,2021-11-20_12.35.43.mp4,0:00:03,Non Uniformed,6
334,2021-11-20_12.35.43.mp4,0:00:04,Non Uniformed,2
335,2021-11-20_12.35.43.mp4,0:00:05,Non Uniformed,3
336,2021-11-20_12.36.40.mp4,0:00:01,Non Uniformed,2
337,2021-11-20_12.36.40.mp4,0:00:02,Non Uniformed,1
338,2021-11-20_12.36.40.mp4,0:00:03,Non Uniformed,2
339,2021-11-20_12.36.40.mp4,0:00:04,Non Uniformed,1
340,2021-11-20_12.36.40.mp4,0:00:05,Non Uniformed,1
341,2021-11-20_12.36.40.mp4,0:00:06,Non Uniformed,2
342,2021-11-20_12.36.40.mp4,0:00:07,Non Uniformed,2
343,2021-11-20_12.36.40.mp4,0:00:09,Non Uniformed,1
344,2021-11-20_12.36.40.mp4,0:00:10,Non Uniformed,1
345,2021-11-20_12.36.40.mp4,0:00:11,Non Uniformed,2
346,2021-11-20_12.36.40.mp4,0:00:12,Non Uniformed,1
347,2021-11-20_12.36.40.mp4,0:00:13,Non Uniformed,1
348,2021-11-20_12.36.40.mp4,0:00:14,Non Uniformed,1
349,2021-11-20_12.36.40.mp4,0:00:15,Non Uniformed,1
350,2021-11-20_12.36.40.mp4,0:00:18,Non Uniformed,2
351,2021-11-20_12.36.40.mp4,0:00:19,Non Uniformed,3
352,2021-11-20_12.36.40.mp4,0:00:20,Non Uniformed,2
353,2021-11-20_12.36.40.mp4,0:00:21,Non Uniformed,2
354,2021-11-20_12.36.40.mp4,0:00:22,Non Uniformed,2
355,2021-11-20_12.36.40.mp4,0:00:23,Non Uniformed,2
356,2021-11-20_12.36.40.mp4,0:00:24,Non Uniformed,2
357,2021-11-20_12.36.40.mp4,0:00:24,Gun,1
358,2021-11-20_12.36.40.mp4,0:00:25,Non Uniformed,1
359,2021-11-20_12.36.40.mp4,0:00:25,Gun,1
360,2021-11-20_12.36.40.mp4,0:00:26,Non Uniformed,2
361,2021-11-20_12.37.40.mp4,0:00:01,Non Uniformed,4
362,2021-11-20_12.37.40.mp4,0:00:03,Non Uniformed,1
363,2021-11-20_12.37.40.mp4,0:00:04,Non Uniformed,1
364,2021-11-20_12.37.40.mp4,0:00:05,Non Uniformed,2
365,2021-11-20_12.37.40.mp4,0:00:08,Non Uniformed,2
366,2021-11-20_12.37.40.mp4,0:00:09,Non Uniformed,2
367,2021-11-20_12.37.40.mp4,0:00:10,Non Uniformed,2
368,2021-11-20_12.37.40.mp4,0:00:11,Non Uniformed,1
369,2021-11-20_12.37.40.mp4,0:00:12,Non Uniformed,3
370,2021-11-20_12.37.40.mp4,0:00:13,Non Uniformed,1
371,2021-11-20_12.37.40.mp4,0:00:14,Non Uniformed,1
372,2021-11-20_12.37.40.mp4,0:00:15,Non Uniformed,1
373,2021-11-20_12.37.40.mp4,0:00:16,Non Uniformed,2
374,2021-11-20_12.37.40.mp4,0:00:19,Non Uniformed,1
375,2021-11-20_12.37.40.mp4,0:00:20,Non Uniformed,2
376,2021-11-20_12.37.40.mp4,0:00:21,Non Uniformed,1
377,2021-11-20_12.37.40.mp4,0:00:22,Non Uniformed,1
378,2021-11-20_12.37.40.mp4,0:00:23,Non Uniformed,2
379,2021-11-20_12.37.40.mp4,0:00:24,Non Uniformed,2
380,2021-11-20_12.37.40.mp4,0:00:25,Non Uniformed,2
381,2021-11-20_12.37.40.mp4,0:00:26,Non Uniformed,2
382,2021-11-20_12.37.40.mp4,0:00:27,Non Uniformed,1
383,2021-11-20_12.37.40.mp4,0:00:28,Non Uniformed,1
384,2021-11-20_12.37.40.mp4,0:00:29,Non Uniformed,1
385,2021-11-20_12.37.40.mp4,0:00:31,Non Uniformed,2
386,2021-11-20_12.37.40.mp4,0:00:32,Non Uniformed,1
387,2021-11-20_12.37.40.mp4,0:00:33,Non Uniformed,2
388,2021-11-20_12.37.40.mp4,0:00:34,Non Uniformed,1
389,2021-11-20_12.37.40.mp4,0:00:36,Non Uniformed,2
390,2021-11-20_12.37.40.mp4,0:00:37,Non Uniformed,1
391,2021-11-20_12.37.40.mp4,0:00:38,Non Uniformed,1
392,2021-11-20_12.37.40.mp4,0:00:38,Riot Shield,1
393,2021-11-20_12.37.40.mp4,0:00:39,Non Uniformed,1
394,2021-11-20_12.37.40.mp4,0:00:40,Non Uniformed,1
395,2021-11-20_12.37.40.mp4,0:00:41,Non Uniformed,3
396,2021-11-20_12.37.40.mp4,0:00:42,Non Uniformed,4
397,2021-11-20_12.37.40.mp4,0:00:43,Non Uniformed,3
398,2021-11-20_12.40.13.mp4,0:00:01,Non Uniformed,1
399,2021-11-20_12.40.13.mp4,0:00:02,Non Uniformed,2
400,2021-11-20_12.40.13.mp4,0:00:03,Non Uniformed,2
401,2021-11-20_12.40.13.mp4,0:00:04,Non Uniformed,2
402,2021-11-20_12.40.13.mp4,0:00:05,Non Uniformed,2
403,2021-11-20_12.40.13.mp4,0:00:06,Non Uniformed,1
404,2021-11-20_12.40.26.mp4,0:00:01,Non Uniformed,2
405,2021-11-20_12.40.26.mp4,0:00:02,Non Uniformed,2
406,2021-11-20_12.40.26.mp4,0:00:03,Non Uniformed,2
407,2021-11-20_12.40.26.mp4,0:00:04,Non Uniformed,1
408,2021-11-20_12.40.26.mp4,0:00:04,Gun,1
409,2021-11-20_12.40.26.mp4,0:00:05,Non Uniformed,1
410,2021-11-20_12.40.26.mp4,0:00:06,Non Uniformed,2
411,2021-11-20_12.40.26.mp4,0:00:08,Non Uniformed,1
412,2021-11-20_12.40.26.mp4,0:00:09,Gun,1
413,2021-11-20_12.40.41.mp4,0:00:01,Non Uniformed,1
414,2021-11-20_12.40.41.mp4,0:00:04,Non Uniformed,1
415,2021-11-20_12.40.41.mp4,0:00:06,Non Uniformed,1
416,2021-11-20_12.40.41.mp4,0:00:07,Non Uniformed,1
417,2021-11-20_12.40.41.mp4,0:00:07,Gun,1
418,2021-11-20_12.40.41.mp4,0:00:09,Non Uniformed,4
419,2021-11-20_12.40.41.mp4,0:00:10,Non Uniformed,1
420,2021-11-20_12.40.41.mp4,0:00:12,Non Uniformed,1
421,2021-11-20_12.40.41.mp4,0:00:15,Non Uniformed,3
422,2021-11-20_12.40.41.mp4,0:00:16,Non Uniformed,1
423,2021-11-20_12.40.41.mp4,0:00:17,Non Uniformed,3
424,2021-11-20_12.40.41.mp4,0:00:18,Non Uniformed,2
425,2021-11-20_12.40.41.mp4,0:00:19,Non Uniformed,2
426,2021-11-20_12.40.41.mp4,0:00:20,Non Uniformed,1
427,2021-11-20_12.40.41.mp4,0:00:21,Non Uniformed,4
428,2021-11-20_12.40.41.mp4,0:00:22,Non Uniformed,2
429,2021-11-20_12.40.41.mp4,0:00:23,Non Uniformed,5
430,2021-11-20_12.40.41.mp4,0:00:24,Non Uniformed,4
431,2021-11-20_12.40.41.mp4,0:00:25,Non Uniformed,7
432,2021-11-20_12.40.41.mp4,0:00:26,Non Uniformed,2
433,2021-11-20_12.40.41.mp4,0:00:27,Non Uniformed,4
434,2021-11-20_12.40.41.mp4,0:00:28,Non Uniformed,5
